Date,000001.SS,IMOEX.ME,^BVSP,^GSPC
2025-11-14,130.29088208423897,,123.68872962228198,130.0395319901169
2025-11-17,129.68825390797596,,123.1037646339264,128.84807518451592
2025-11-18,128.63619743533883,,122.73443687318179,127.78424920900189
2025-11-19,128.8624301108748,,121.83973841243952,128.26393029787693
2025-11-20,128.35011644832954,,,126.26720932399034
2025-11-21,125.21046350636016,,121.36063169945659,127.50753659297345
2025-11-24,125.27164302028633,,121.75897246900705,129.47972333075734
2025-11-25,126.3575295720248,,122.25454602482573,130.65302932755827
2025-11-26,126.16688862674033,,124.32858408675673,131.5554121091636
2025-11-27,126.52852133140333,,124.12235648362334,
2025-11-28,126.96394410256985,,124.73398207466538,132.2598614994284
2025-12-01,127.79359411031396,,124.37249566765207,131.55579869781855
2025-12-02,127.2615834342297,,126.31793552838961,131.87906224529937
2025-12-03,126.61798291899858,,126.83781728077534,132.27203432756392
2025-12-04,126.54592261855653,,128.9557669236017,132.41493069502604
2025-12-05,127.42797576956455,,123.39859953422359,132.67137097914798
2025-12-08,128.12244097253028,,124.04002226944459,132.21003870789625
2025-12-09,127.64715386922761,,123.87849038257966,132.0941752593067
2025-12-10,127.35248782208821,,124.73633448078476,132.98575241655627
2025-12-11,126.46511783254095,,124.82572591332169,133.262276452753
2025-12-12,126.98843185068469,,126.06230739674898,131.84121427307943
2025-12-15,126.28889691861707,,127.40788369704146,131.63072146494846
2025-12-16,124.88137750597865,,124.34661920033874,131.31692462501843
2025-12-17,126.36585955144535,,123.36566584855208,129.79467993665224
2025-12-18,126.56479859106172,,123.83301053093807,130.82450496851283
2025-12-19,127.02441417327266,,124.26428498616,131.97812323088544
2025-12-22,127.90323098777851,,124.00473617765371,132.82759994071048
2025-12-23,127.98861128402127,,125.81922543107842,133.43201715925605
2025-12-24,128.67322399458146,,,133.86186602760733
2025-12-25,129.28293863180608,,,
2025-12-26,129.41542914659001,,126.16502913062911,133.82112335497098
2025-12-29,129.46770474949918,,125.84588603376487,133.35381310305473
2025-12-30,129.46234805459906,,126.34381199570295,133.17036264278795
2025-12-31,129.58394184032284,,,132.19053955329966
2026-01-02,,,125.88430866704827,132.44100185675703
2026-01-05,131.36589582073375,,126.92799284868539,133.28254878465955
2026-01-06,133.3330782526238,,128.33473170808207,134.1084624445151
2026-01-07,133.4018065612976,,127.01032706286412,133.64713960225495
2026-01-08,133.31061520764086,,127.76466529181599,133.6573700581241
2026-01-09,134.5332648760479,,128.10419590838163,134.52286662465107
2026-01-12,135.99800208034262,,127.93168612629285,134.73509436723356
2026-01-13,135.13181176095844,,127.00875879211789,134.47382643942044
2026-01-14,134.71829404572273,,129.49682033106197,133.75662905253344
2026-01-15,134.27778560290997,,129.82772545852316,134.10171128654065
2026-01-16,133.92881924972951,,129.2255094919587,134.01557744841682
2026-01-19,134.32346099246007,,129.2639321252421,
2026-01-20,134.3119983030756,,130.3836774380729,131.25127055661602
2026-01-21,134.4194510519648,,134.72778740521764,132.77217632817718
2026-01-22,134.60347584134587,,137.68554603266708,133.50076393689818
2026-01-23,135.04712496539472,,140.24966870280485,133.54440130995093
2026-01-26,134.93091975965976,,140.1414580213128,134.21293567127066
2026-01-27,135.16922891253753,,142.64912294458517,134.7607789403096
2026-01-28,135.53928725188717,,144.8227461989038,134.74976587813896
2026-01-29,135.75954944456575,,143.6018474229391,134.57558411659966
2026-01-30,134.45237240603842,,142.21392781249756,133.99665346230685
2026-02-02,131.11543844906464,,143.3344572607015,134.71906508154004
2026-02-03,132.81299259971004,,145.5935512706914,133.5868883460304
2026-02-04,133.9382572359821,,142.48367038085453,132.90928329480647
2026-02-05,133.08003818877071,,142.81222310219636,131.28100959607332
2026-02-06,132.7426301802408,,143.45756651428303,133.86669367129858
2026-02-09,134.62024739799742,,146.03815602725655,134.49467393981362
2026-02-10,134.79274572781662,,145.79350579083973,134.05034214038864
2026-02-11,134.91067272834087,,148.74969614754292,134.04377956224587
2026-02-12,134.9770574829959,,147.23396247128105,131.94451830487853
2026-02-13,133.28103381660765,,146.2130182154647,132.01037038210424
2026-02-17,,,,132.1465155915919
2026-02-18,,,145.8617255683021,132.88205236711062
2026-02-19,,,147.83617843784552,132.5070425138144
2026-02-20,,,149.40444918410714,133.42660491808658
2026-02-23,,,148.08710175724738,132.04088259887146
2026-02-24,134.43477183708092,,150.1540826008202,133.0512084761354
2026-02-25,135.40843084789864,,149.96432184052256,134.13376042893614
2026-02-26,135.38886934598662,,149.77377694485176,133.41405493028768
2026-02-27,135.91943722180758,,148.0345646872476,132.8351242759949
2026-03-02,136.56297396686134,,148.44231508127564,132.88803977676673
2026-03-03,134.60672812039235,,143.57910749711831,131.63304099687824
2026-03-04,133.29413061678756,,145.3520375757671,132.65399334765786
2026-03-05,134.14606830152675,,141.50820597667982,131.90493539820707
2026-03-06,134.65629349076278,,140.64644120160906,130.15366050425493
2026-03-09,133.7554440799713,,141.8618510299618,131.23447752260412
2026-03-10,134.62182570988764,,143.84728179472904,130.95427617968943
2026-03-11,134.95795831486987,,144.25660045950332,130.8445887205877
2026-03-12,134.81657983161327,,140.5837103717586,128.85212965089724
2026-03-13,133.71773199132184,,139.30400144280907,128.07139971871433
2026-03-16,133.3696105929917,,141.04635024190577,129.3688761056907
2026-03-17,132.23080276529808,,141.46586266653074,129.69155505569327
2026-03-18,132.6577680166893,,140.86207842922002,127.92676841680066
2026-03-19,130.8152562815817,,140.17730771040314,127.08385428511836
